23.08.1997 04:00:00.000,1.61030,1.61030,1.61030,1.61030,0.0000
24.08.1997 04:00:00.000,1.60880,1.60980,1.60120,1.60600,44851.1719
25.08.1997 04:00:00.000,1.60620,1.62210,1.60370,1.61120,138003.5938
26.08.1997 04:00:00.000,1.61120,1.61650,1.60380,1.61180,116153.0313
27.08.1997 04:00:00.000,1.61240,1.62050,1.60510,1.61770,142603.7188
28.08.1997 04:00:00.000,1.61790,1.62510,1.61500,1.62050,125353.2734
29.08.1997 04:00:00.000,1.62050,1.62050,1.62050,1.62050,0.0000
30.08.1997 04:00:00.000,1.62050,1.62050,1.62050,1.62050,0.0000
31.08.1997 04:00:00.000,1.61510,1.61630,1.60490,1.60880,151803.9531
01.09.1997 04:00:00.000,1.60910,1.61050,1.58700,1.59060,85102.2188
02.09.1997 04:00:00.000,1.59010,1.59870,1.58250,1.58640,123053.2109
03.09.1997 04:00:00.000,1.58620,1.58850,1.57790,1.58300,134553.5156
04.09.1997 04:00:00.000,1.58360,1.59570,1.58170,1.59300,125353.2734
05.09.1997 04:00:00.000,1.59300,1.59300,1.59300,1.59300,0.0000
06.09.1997 04:00:00.000,1.59300,1.59300,1.59300,1.59300,0.0000
07.09.1997 04:00:00.000,1.59000,1.59410,1.57950,1.58100,148353.8750
08.09.1997 04:00:00.000,1.58080,1.59400,1.57950,1.59160,40251.0508
09.09.1997 04:00:00.000,1.59120,1.59210,1.58280,1.58660,59801.5586
10.09.1997 04:00:00.000,1.58670,1.60420,1.58470,1.59930,135703.5469
11.09.1997 04:00:00.000,1.59920,1.61010,1.59460,1.60750,75901.9766
12.09.1997 04:00:00.000,1.60750,1.60750,1.60750,1.60750,0.0000
13.09.1997 04:00:00.000,1.60750,1.60750,1.60750,1.60750,0.0000
14.09.1997 04:00:00.000,1.60340,1.60940,1.59900,1.60510,135703.5469
15.09.1997 04:00:00.000,1.60500,1.60620,1.58720,1.59600,136853.5625
16.09.1997 04:00:00.000,1.59800,1.60390,1.58880,1.59940,52901.3789
17.09.1997 04:00:00.000,1.59960,1.61780,1.59530,1.61000,80502.1016
18.09.1997 04:00:00.000,1.61010,1.61470,1.60420,1.61140,42551.1094
19.09.1997 04:00:00.000,1.61140,1.61140,1.61140,1.61140,0.0000
20.09.1997 04:00:00.000,1.61140,1.61140,1.61140,1.61140,0.0000
21.09.1997 04:00:00.000,1.60880,1.61020,1.60000,1.60420,98902.5781
22.09.1997 04:00:00.000,1.60420,1.61510,1.60200,1.61390,48301.2617
23.09.1997 04:00:00.000,1.61390,1.61830,1.60920,1.61310,48301.2617
24.09.1997 04:00:00.000,1.61340,1.63010,1.61090,1.62930,148353.8750
25.09.1997 04:00:00.000,1.62900,1.62930,1.60050,1.60810,43701.1406
26.09.1997 04:00:00.000,1.60810,1.60810,1.60810,1.60810,0.0000
27.09.1997 04:00:00.000,1.60810,1.60810,1.60810,1.60810,0.0000
28.09.1997 04:00:00.000,1.61260,1.62110,1.60650,1.61050,113852.9688
29.09.1997 04:00:00.000,1.61060,1.62060,1.60880,1.61780,43701.1406
30.09.1997 04:00:00.000,1.61790,1.62070,1.61030,1.61320,108102.8203
01.10.1997 04:00:00.000,1.61330,1.61810,1.61070,1.61550,98902.5781
02.10.1997 04:00:00.000,1.61530,1.61760,1.59880,1.61650,82802.1563
03.10.1997 04:00:00.000,1.61650,1.61650,1.61650,1.61650,0.0000
04.10.1997 04:00:00.000,1.61650,1.61650,1.61650,1.61650,0.0000
05.10.1997 04:00:00.000,1.61380,1.61940,1.61040,1.61420,56351.4688
06.10.1997 04:00:00.000,1.61400,1.62650,1.61360,1.62240,118453.0938
07.10.1997 04:00:00.000,1.62280,1.62480,1.61730,1.62160,116153.0313
08.10.1997 04:00:00.000,1.62110,1.63020,1.61990,1.62460,97752.5469
09.10.1997 04:00:00.000,1.62530,1.62640,1.61800,1.62330,120753.1484
10.10.1997 04:00:00.000,1.62330,1.62330,1.62330,1.62330,0.0000
11.10.1997 04:00:00.000,1.62330,1.62330,1.62330,1.62330,0.0000
12.10.1997 04:00:00.000,1.62210,1.62570,1.61990,1.62460,79352.0703
13.10.1997 04:00:00.000,1.62360,1.62500,1.61510,1.62080,44851.1719
14.10.1997 04:00:00.000,1.62060,1.62500,1.61550,1.62400,69001.7969
15.10.1997 04:00:00.000,1.62370,1.62430,1.61610,1.61740,100052.6094
16.10.1997 04:00:00.000,1.61800,1.62190,1.61250,1.61800,139153.6250
17.10.1997 04:00:00.000,1.61800,1.61800,1.61800,1.61800,0.0000
18.10.1997 04:00:00.000,1.61800,1.61800,1.61800,1.61800,0.0000
19.10.1997 04:00:00.000,1.62900,1.63570,1.62600,1.63340,120753.1484
20.10.1997 04:00:00.000,1.63400,1.64020,1.62940,1.63510,120753.1484
21.10.1997 04:00:00.000,1.63590,1.63730,1.62700,1.63140,46001.1992
22.10.1997 04:00:00.000,1.63130,1.63460,1.62600,1.63410,125353.2734
23.10.1997 04:00:00.000,1.63490,1.63750,1.62780,1.63250,100052.6094
24.10.1997 04:00:00.000,1.63250,1.63250,1.63250,1.63250,0.0000
25.10.1997 04:00:00.000,1.63250,1.63250,1.63250,1.63250,0.0000
26.10.1997 03:00:00.000,1.63380,1.66350,1.63300,1.66250,83952.1875
27.10.1997 02:00:00.000,1.66450,1.68750,1.65420,1.66640,49451.2891
28.10.1997 02:00:00.000,1.66600,1.67520,1.66270,1.67150,67851.7734
29.10.1997 02:00:00.000,1.66900,1.67650,1.66310,1.66920,47151.2305
30.10.1997 02:00:00.000,1.66900,1.67970,1.66410,1.67230,132253.4531
31.10.1997 02:00:00.000,1.67230,1.67230,1.67230,1.67230,0.0000
01.11.1997 02:00:00.000,1.67230,1.67230,1.67230,1.67230,0.0000
02.11.1997 02:00:00.000,1.67790,1.67970,1.67020,1.67650,66701.7422
03.11.1997 02:00:00.000,1.67680,1.68780,1.67500,1.68420,77052.0078
04.11.1997 02:00:00.000,1.68490,1.68550,1.67150,1.68200,127653.3281
05.11.1997 02:00:00.000,1.68200,1.69510,1.67360,1.69060,87402.2813
06.11.1997 02:00:00.000,1.68980,1.69610,1.68250,1.68800,102352.6719
07.11.1997 02:00:00.000,1.68800,1.68800,1.68800,1.68800,0.0000
08.11.1997 02:00:00.000,1.68800,1.68800,1.68800,1.68800,0.0000
09.11.1997 02:00:00.000,1.68510,1.69850,1.67870,1.69690,39101.0195
10.11.1997 02:00:00.000,1.69690,1.70880,1.69670,1.70500,103502.7031
11.11.1997 02:00:00.000,1.70570,1.71500,1.70150,1.70300,88552.3125
12.11.1997 02:00:00.000,1.70200,1.70530,1.69400,1.69740,98902.5781
13.11.1997 02:00:00.000,1.69690,1.70120,1.68880,1.69300,63251.6484
14.11.1997 02:00:00.000,1.69300,1.69300,1.69300,1.69300,0.0000
15.11.1997 02:00:00.000,1.69300,1.69300,1.69300,1.69300,0.0000
16.11.1997 02:00:00.000,1.69040,1.69780,1.68400,1.69570,54051.4102
17.11.1997 02:00:00.000,1.69670,1.69870,1.69050,1.69130,81652.1328
18.11.1997 02:00:00.000,1.69200,1.69550,1.68540,1.69050,95452.4922
19.11.1997 02:00:00.000,1.69080,1.70010,1.68640,1.68730,135703.5469
20.11.1997 02:00:00.000,1.68750,1.69470,1.68390,1.69350,113852.9688
21.11.1997 02:00:00.000,1.69350,1.69350,1.69350,1.69350,0.0000
22.11.1997 02:00:00.000,1.69350,1.69350,1.69350,1.69350,0.0000
23.11.1997 02:00:00.000,1.69030,1.69610,1.68840,1.69100,54051.4102
24.11.1997 02:00:00.000,1.69120,1.69220,1.67430,1.67690,150653.9375
25.11.1997 02:00:00.000,1.67660,1.68000,1.66920,1.67400,69001.7969
